pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
741,1528088530,e,1,tcp,1,192.168.100.149,52970,192.168.100.3,80,10,1518,RST,1,1528088550,749,19.978449,8.00E-05,0.000139,0.00032,0,0.00032,6,4,752,766,0.450485,0.25027,0.272587,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500539,0.487296,753,713,1,DoS,HTTP
742,1528088530,e,1,tcp,1,192.168.100.149,52972,192.168.100.3,80,10,1712,RST,1,1528088550,750,19.978168,5.90E-05,0.000103,0.000238,0,0.000238,6,4,946,766,0.450492,0.250273,0.272595,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500546,0.487296,753,713,1,DoS,HTTP
743,1528088530,e,1,tcp,1,192.168.100.149,52974,192.168.100.3,80,10,1466,RST,1,1528088550,751,19.977968,6.60E-05,0.000114,0.000263,0,0.000263,6,4,700,766,0.450496,0.250276,0.272601,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500551,0.487296,753,713,1,DoS,HTTP
744,1528088530,e,1,tcp,1,192.168.100.149,52976,192.168.100.3,80,10,1605,RST,1,1528088550,752,19.977743,6.70E-05,0.000116,0.000269,0,0.000269,6,4,839,766,0.450501,0.250279,0.272606,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500557,0.487296,753,713,1,DoS,HTTP
745,1528088530,e,1,tcp,1,192.168.100.149,52978,192.168.100.3,80,10,1567,RST,1,1528088550,753,19.977514,7.60E-05,0.000132,0.000305,0,0.000305,6,4,801,766,0.450507,0.250281,0.271922,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500563,0.487296,753,713,1,DoS,HTTP
746,1528088530,e,1,tcp,1,192.168.100.149,52980,192.168.100.3,80,10,1602,RST,1,1528088550,754,19.977264,2.40E-05,4.10E-05,9.50E-05,0,9.50E-05,6,4,836,766,0.450512,0.250285,0.27252,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500569,0.487296,753,713,1,DoS,HTTP
747,1528088530,e,1,tcp,1,192.168.100.149,52982,192.168.100.3,80,10,1552,RST,1,1528088550,755,19.977079,7.20E-05,0.000125,0.000288,0,0.000288,6,4,786,766,0.450516,0.250287,0.272526,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500574,0.487296,753,713,1,DoS,HTTP
748,1528088530,e,1,tcp,1,192.168.100.149,52984,192.168.100.3,80,10,1620,RST,1,1528088550,756,19.976835,2.80E-05,4.80E-05,0.000111,0,0.000111,6,4,854,766,0.450522,0.25029,0.272531,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.50058,0.487296,753,713,1,DoS,HTTP
749,1528088530,e,1,tcp,1,192.168.100.149,52986,192.168.100.3,80,10,1526,RST,1,1528088550,757,19.976557,2.70E-05,4.70E-05,0.000109,0,0.000109,6,4,760,766,0.450528,0.250293,0.272538,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500587,0.487296,753,713,1,DoS,HTTP
750,1528088530,e,1,tcp,1,192.168.100.149,52988,192.168.100.3,80,10,1573,RST,1,1528088550,758,19.976309,3.00E-05,5.20E-05,0.00012,0,0.00012,6,4,807,766,0.450534,0.250297,0.272545,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500593,0.487296,753,713,1,DoS,HTTP
751,1528088530,e,1,tcp,1,192.168.100.149,52990,192.168.100.3,80,10,1836,RST,1,1528088550,759,19.975882,8.00E-05,0.000138,0.000318,0,0.000318,6,4,1070,766,0.450543,0.250302,0.272556,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500604,0.487296,753,713,1,DoS,HTTP
752,1528088530,e,1,tcp,1,192.168.100.149,52992,192.168.100.3,80,10,1630,RST,1,1528088550,760,19.975601,0.000161,0.000279,0.000644,0,0.000644,6,4,864,766,0.45055,0.250305,0.272563,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500611,0.487296,753,713,1,DoS,HTTP
753,1528088530,e,1,tcp,1,192.168.100.149,52994,192.168.100.3,80,10,1602,RST,1,1528088550,761,19.974796,5.80E-05,0.0001,0.000231,0,0.000231,6,4,836,766,0.450568,0.250315,0.272583,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500631,0.487296,753,713,1,DoS,HTTP
754,1528088530,e,1,tcp,1,192.168.100.149,52996,192.168.100.3,80,10,1480,RST,1,1528088550,762,19.974606,7.70E-05,0.000134,0.000309,0,0.000309,6,4,714,766,0.450572,0.250318,0.272588,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500636,0.487296,753,713,1,DoS,HTTP
755,1528088530,e,1,tcp,1,192.168.100.149,52998,192.168.100.3,80,10,1625,RST,1,1528088550,763,19.974194,2.00E-05,3.50E-05,8.00E-05,0,8.00E-05,6,4,859,766,0.450581,0.250323,0.272599,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500646,0.487296,753,713,1,DoS,HTTP
756,1528088530,e,1,tcp,1,192.168.100.149,53000,192.168.100.3,80,10,1636,RST,1,1528088550,764,19.973938,2.10E-05,3.60E-05,8.30E-05,0,8.30E-05,6,4,870,766,0.450587,0.250326,0.272607,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500652,0.487296,753,713,1,DoS,HTTP
757,1528088530,e,1,tcp,1,192.168.100.149,53002,192.168.100.3,80,10,1511,RST,1,1528088550,765,19.97378,1.90E-05,3.40E-05,7.80E-05,0,7.80E-05,6,4,745,766,0.450591,0.250328,0.27261,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500656,0.487296,753,713,1,DoS,HTTP
758,1528088530,e,1,tcp,1,192.168.100.149,53004,192.168.100.3,80,10,1662,RST,1,1528088550,766,19.973503,1.80E-05,3.10E-05,7.20E-05,0,7.20E-05,6,4,896,766,0.450597,0.250332,0.272617,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500663,0.487296,753,713,1,DoS,HTTP
759,1528088530,e,1,tcp,1,192.168.100.149,53006,192.168.100.3,80,10,1500,RST,1,1528088550,767,19.973343,1.90E-05,3.30E-05,7.70E-05,0,7.70E-05,6,4,734,766,0.450601,0.250334,0.272524,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500667,0.487296,753,713,1,DoS,HTTP
760,1528088530,e,1,tcp,1,192.168.100.149,53008,192.168.100.3,80,10,1477,RST,1,1528088550,768,19.973194,2.50E-05,4.30E-05,9.90E-05,0,9.90E-05,6,4,711,766,0.450604,0.250336,0.272528,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500671,0.487296,753,713,1,DoS,HTTP
761,1528088530,e,1,tcp,1,192.168.100.149,53010,192.168.100.3,80,10,1721,RST,1,1528088550,769,19.972855,2.20E-05,3.70E-05,8.60E-05,0,8.60E-05,6,4,955,766,0.450612,0.25034,0.272536,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.50068,0.487296,753,713,1,DoS,HTTP
762,1528088530,e,1,tcp,1,192.168.100.149,53012,192.168.100.3,80,10,1502,RST,1,1528088550,770,19.972672,2.10E-05,3.60E-05,8.40E-05,0,8.40E-05,6,4,736,766,0.450616,0.250342,0.272542,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.500684,0.487296,753,713,1,DoS,HTTP
763,1528088530,e s,2,tcp,1,192.168.100.149,53014,192.168.100.3,80,11,2308,RST,1,1528088550,771,19.972393,0.052319,0.09062,0.209277,0,0.209277,7,4,1542,766,0.500691,0.300415,0.271955,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.55076,0.487296,753,713,1,DoS,HTTP
764,1528088530,e s,2,tcp,1,192.168.100.149,53016,192.168.100.3,80,11,2360,RST,1,1528088550,772,19.972065,0.051766,0.08966,0.207062,0,0.207062,7,4,1594,766,0.500699,0.30042,0.272557,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.550769,0.487296,753,713,1,DoS,HTTP
765,1528088530,e s,2,tcp,1,192.168.100.149,53018,192.168.100.3,80,11,1555,RST,1,1528088550,773,19.971836,0.254764,0.441263,1.019054,0,1.019054,7,4,789,766,0.500705,0.300423,0.272461,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.550776,0.487296,753,713,1,DoS,HTTP
766,1528088531,e,1,tcp,1,192.168.100.148,52148,192.168.100.7,80,8,1975,RST,1,1528088552,774,21.50201,1.993324,1.99315,3.986647,0.000174,3.986473,5,3,645,1330,0.325551,0.186029,0.114184,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372058,0.487296,199,199,1,DoS,HTTP
767,1528088531,e,1,tcp,1,192.168.100.148,52150,192.168.100.7,80,8,2144,RST,1,1528088552,775,21.501705,1.991831,1.991663,3.983662,0.000168,3.983494,5,3,814,1330,0.325556,0.186032,0.114167,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372064,0.487296,199,199,1,DoS,HTTP
768,1528088531,e,1,tcp,1,192.168.100.148,52152,192.168.100.7,80,8,2043,RST,1,1528088552,776,21.501404,1.991107,1.990941,3.982214,0.000166,3.982048,5,3,713,1330,0.32556,0.186034,0.114159,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372069,0.487296,199,199,1,DoS,HTTP
769,1528088531,e,1,tcp,1,192.168.100.148,52154,192.168.100.7,80,8,2198,RST,1,1528088552,777,21.501062,1.992932,1.99236,3.985865,0.000573,3.985292,5,3,868,1330,0.325565,0.186037,0.114183,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372075,0.487296,199,199,1,DoS,HTTP
770,1528088531,e,1,tcp,1,192.168.100.148,52156,192.168.100.7,80,8,2177,RST,1,1528088552,778,21.500486,1.993983,1.993829,3.987966,0.000154,3.987812,5,3,847,1330,0.325574,0.186042,0.114203,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372085,0.487296,199,199,1,DoS,HTTP
771,1528088531,e,1,tcp,1,192.168.100.148,52158,192.168.100.7,80,8,2003,RST,1,1528088552,779,21.500254,1.99255,1.99236,3.985101,0.00019,3.984911,5,3,673,1330,0.325578,0.186044,0.114186,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372089,0.487296,199,199,1,DoS,HTTP
772,1528088531,e,1,tcp,1,192.168.100.148,52160,192.168.100.7,80,8,2043,RST,1,1528088552,780,21.499928,1.993506,1.993348,3.987012,0.000158,3.986854,5,3,713,1330,0.325583,0.186047,0.1142,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372094,0.487296,199,199,1,DoS,HTTP
773,1528088531,e,1,tcp,1,192.168.100.148,52162,192.168.100.7,80,8,2035,RST,1,1528088552,781,21.499626,1.994225,1.994078,3.98845,0.000147,3.988303,5,3,705,1330,0.325587,0.18605,0.114212,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372099,0.487296,199,199,1,DoS,HTTP
774,1528088531,e,1,tcp,1,192.168.100.148,52164,192.168.100.7,80,8,2299,RST,1,1528088552,782,21.499163,1.994309,1.993878,3.988617,0.00043,3.988187,5,3,969,1330,0.325594,0.186054,0.114214,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372108,0.487296,199,199,1,DoS,HTTP
775,1528088531,e,1,tcp,1,192.168.100.148,52166,192.168.100.7,80,8,2179,RST,1,1528088552,783,21.498798,1.993636,1.993432,3.987273,0.000204,3.987069,5,3,849,1330,0.3256,0.186057,0.114209,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372114,0.487296,199,199,1,DoS,HTTP
776,1528088531,e,1,tcp,1,192.168.100.148,52168,192.168.100.7,80,8,2117,RST,1,1528088552,784,21.498402,1.99299,1.992843,3.98598,0.000147,3.985833,5,3,787,1330,0.325606,0.18606,0.114204,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372121,0.487296,199,199,1,DoS,HTTP
777,1528088531,e,1,tcp,1,192.168.100.148,52170,192.168.100.7,80,8,2261,RST,1,1528088552,785,21.498011,1.993695,1.993547,3.98739,0.000148,3.987242,5,3,931,1330,0.325612,0.186064,0.114215,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372127,0.487296,199,199,1,DoS,HTTP
778,1528088531,e,1,tcp,1,192.168.100.148,52172,192.168.100.7,80,8,2155,RST,1,1528088552,786,21.49765,1.993992,1.993846,3.987984,0.000146,3.987838,5,3,825,1330,0.325617,0.186067,0.114222,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372134,0.487296,199,199,1,DoS,HTTP
779,1528088531,e,1,tcp,1,192.168.100.148,52174,192.168.100.7,80,8,2220,RST,1,1528088552,787,21.497255,1.994659,1.994184,3.989319,0.000475,3.988844,5,3,890,1330,0.325623,0.18607,0.114231,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372141,0.487296,199,199,1,DoS,HTTP
780,1528088531,e,1,tcp,1,192.168.100.148,52176,192.168.100.7,80,8,2304,RST,1,1528088552,788,21.496843,1.993624,1.993259,3.987248,0.000365,3.986883,5,3,974,1330,0.325629,0.186074,0.114221,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372148,0.487296,199,199,1,DoS,HTTP
781,1528088531,e,1,tcp,1,192.168.100.148,52178,192.168.100.7,80,8,2001,RST,1,1528088552,789,21.496546,1.994477,1.994274,3.988955,0.000203,3.988752,5,3,671,1330,0.325634,0.186076,0.114235,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372153,0.487296,199,199,1,DoS,HTTP
782,1528088531,e,1,tcp,1,192.168.100.148,52180,192.168.100.7,80,8,2199,RST,1,1528088552,790,21.496149,1.9934,1.993251,3.9868,0.000149,3.986651,5,3,869,1330,0.32564,0.18608,0.114224,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.37216,0.487296,199,199,1,DoS,HTTP
783,1528088531,e,1,tcp,1,192.168.100.148,52182,192.168.100.7,80,8,2109,RST,1,1528088552,791,21.495861,1.993129,1.992986,3.986258,0.000143,3.986115,5,3,779,1330,0.325644,0.186082,0.114222,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372165,0.487296,199,199,1,DoS,HTTP
784,1528088531,e,1,tcp,1,192.168.100.148,52184,192.168.100.7,80,8,2041,RST,1,1528088552,792,21.495602,1.991017,1.990867,3.982035,0.000151,3.981884,5,3,711,1330,0.325648,0.186085,0.114196,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372169,0.487296,199,199,1,DoS,HTTP
785,1528088531,e,1,tcp,1,192.168.100.148,52186,192.168.100.7,80,8,2011,RST,1,1528088552,793,21.495356,1.992283,1.992139,3.984565,0.000144,3.984421,5,3,681,1330,0.325652,0.186087,0.114214,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372173,0.487296,199,199,1,DoS,HTTP
786,1528088531,e,1,tcp,1,192.168.100.148,52188,192.168.100.7,80,8,1967,RST,1,1528088552,794,21.495049,1.991511,1.991365,3.983021,0.000146,3.982875,5,3,637,1330,0.325656,0.186089,0.114206,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.372179,0.487296,199,199,1,DoS,HTTP
787,1528088531,e s,2,tcp,1,192.168.100.148,52190,192.168.100.7,80,11,3370,RST,1,1528088552,795,21.494793,2.418884,1.562856,4.837768,0.856028,3.98174,8,3,2040,1330,0.465229,0.32566,0.114201,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.511752,0.487296,199,199,1,DoS,HTTP
788,1528088531,e s,2,tcp,1,192.168.100.148,52192,192.168.100.7,80,11,3066,RST,1,1528088552,796,21.494598,2.423532,1.567821,4.847065,0.855712,3.991353,8,3,1736,1330,0.465233,0.325663,0.114265,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.511756,0.487296,199,199,1,DoS,HTTP
789,1528088531,e s,2,tcp,1,192.168.100.148,52194,192.168.100.7,80,9,2178,RST,1,1528088552,797,21.494329,2.503217,1.48789,5.006435,1.015327,3.991108,6,3,848,1330,0.372191,0.232619,0.114265,53095,53095,199,199,952,952,0.385696,0.385696,24,24,0.418715,0.487296,199,199,1,DoS,HTTP
790,1528088531,e,1,tcp,1,192.168.100.149,53020,192.168.100.3,80,10,1555,RST,1,1528088550,798,18.952471,1.647877,2.330451,4.943632,0,4.943632,6,4,789,766,0.474872,0.263818,0.30026,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527636,0.487296,753,713,1,DoS,HTTP
791,1528088531,e,1,tcp,1,192.168.100.149,53022,192.168.100.3,80,10,1655,RST,1,1528088550,799,18.952042,1.647807,2.330351,4.943422,0,4.943422,6,4,889,766,0.474883,0.263824,0.300274,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527648,0.487296,753,713,1,DoS,HTTP
792,1528088531,e,1,tcp,1,192.168.100.149,53024,192.168.100.3,80,10,1582,RST,1,1528088550,800,18.951654,1.64773,2.330243,4.943191,0,4.943191,6,4,816,766,0.474893,0.263829,0.300285,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527658,0.487296,753,713,1,DoS,HTTP
793,1528088531,e,1,tcp,1,192.168.100.149,53026,192.168.100.3,80,10,1702,RST,1,1528088550,801,18.951118,1.647628,2.330098,4.942884,0,4.942884,6,4,936,766,0.474906,0.263837,0.300303,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527673,0.487296,753,713,1,DoS,HTTP
794,1528088531,e,1,tcp,1,192.168.100.149,53028,192.168.100.3,80,10,1769,RST,1,1528088550,802,18.950375,1.647463,2.329864,4.942388,0,4.942388,6,4,1003,766,0.474925,0.263847,0.300326,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527694,0.487296,753,713,1,DoS,HTTP
795,1528088531,e,1,tcp,1,192.168.100.149,53030,192.168.100.3,80,10,1655,RST,1,1528088550,803,18.9499,1.647367,2.329728,4.9421,0,4.9421,6,4,889,766,0.474937,0.263854,0.30034,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527707,0.487296,753,713,1,DoS,HTTP
796,1528088531,e,1,tcp,1,192.168.100.149,53032,192.168.100.3,80,10,1598,RST,1,1528088550,804,18.949549,1.647315,2.329655,4.941945,0,4.941945,6,4,832,766,0.474945,0.263859,0.30035,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527717,0.487296,753,713,1,DoS,HTTP
797,1528088531,e,1,tcp,1,192.168.100.149,53034,192.168.100.3,80,10,1605,RST,1,1528088550,805,18.949144,1.647244,2.329554,4.941731,0,4.941731,6,4,839,766,0.474955,0.263864,0.300364,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527728,0.487296,753,713,1,DoS,HTTP
798,1528088531,e,1,tcp,1,192.168.100.149,53036,192.168.100.3,80,10,1556,RST,1,1528088550,806,18.948828,1.647211,2.329508,4.941632,0,4.941632,6,4,790,766,0.474963,0.263869,0.300374,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527737,0.487296,753,713,1,DoS,HTTP
799,1528088531,e,1,tcp,1,192.168.100.149,53038,192.168.100.3,80,10,1677,RST,1,1528088550,807,18.948343,1.647114,2.329371,4.941342,0,4.941342,6,4,911,766,0.474976,0.263875,0.300389,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527751,0.487296,753,713,1,DoS,HTTP
800,1528088531,e,1,tcp,1,192.168.100.149,53040,192.168.100.3,80,10,1472,RST,1,1528088550,808,18.947906,1.647039,2.329265,4.941117,0,4.941117,6,4,706,766,0.474987,0.263881,0.300401,115040,122753,713,753,952,952,0.50655,0.523758,76,71,0.527763,0.487296,753,713,1,DoS,HTTP
801,1528088531,e,1,tcp,1,192.168.100.149,53042,192.168.100.3,80,10,1680,RST,1,1528088550,809,18.947357,1.646932,2.329114,4.940797,0,4.940797,6,4,914,766,0.475,0.263889,0.300419,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527778,0.47788,578,328,1,DoS,HTTP
802,1528088531,e,1,tcp,1,192.168.100.149,53044,192.168.100.3,80,10,1721,RST,1,1528088550,810,18.9468,1.646824,2.328961,4.940473,0,4.940473,6,4,955,766,0.475014,0.263897,0.300317,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527794,0.47788,578,328,1,DoS,HTTP
803,1528088531,e,1,tcp,1,192.168.100.149,53046,192.168.100.3,80,10,1547,RST,1,1528088550,811,18.946461,1.646858,2.329009,4.940574,0,4.940574,6,4,781,766,0.475023,0.263902,0.300328,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527803,0.47788,578,328,1,DoS,HTTP
804,1528088531,e,1,tcp,1,192.168.100.149,53048,192.168.100.3,80,10,1567,RST,1,1528088550,812,18.94611,1.646739,2.32884,4.940216,0,4.940216,6,4,801,766,0.475032,0.263906,0.300339,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527813,0.47788,578,328,1,DoS,HTTP
805,1528088531,e,1,tcp,1,192.168.100.149,53050,192.168.100.3,80,10,1536,RST,1,1528088550,813,18.945862,1.646708,2.328797,4.940124,0,4.940124,6,4,770,766,0.475038,0.26391,0.300346,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.52782,0.47788,578,328,1,DoS,HTTP
806,1528088531,e,1,tcp,1,192.168.100.149,53052,192.168.100.3,80,10,1549,RST,1,1528088550,814,18.945547,1.646671,2.328744,4.940012,0,4.940012,6,4,783,766,0.475046,0.263914,0.300357,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527829,0.47788,578,328,1,DoS,HTTP
807,1528088531,e d,3,tcp,1,192.168.100.149,53054,192.168.100.3,80,10,1483,RST,1,1528088550,815,18.945095,1.65149,2.33556,4.95447,0,4.95447,6,4,717,766,0.475057,0.263921,0.300012,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527841,0.47788,578,328,1,DoS,HTTP
808,1528088531,e,1,tcp,1,192.168.100.149,53056,192.168.100.3,80,10,1499,RST,1,1528088550,816,18.944857,1.647853,2.330417,4.94356,0,4.94356,6,4,733,766,0.475063,0.263924,0.300255,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527848,0.47788,578,328,1,DoS,HTTP
809,1528088531,e,1,tcp,1,192.168.100.149,53058,192.168.100.3,80,10,1580,RST,1,1528088550,817,18.944481,1.647788,2.330325,4.943365,0,4.943365,6,4,814,766,0.475072,0.263929,0.300267,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527858,0.47788,578,328,1,DoS,HTTP
810,1528088531,e,1,tcp,1,192.168.100.149,53060,192.168.100.3,80,10,1516,RST,1,1528088550,818,18.944246,1.64776,2.330285,4.943281,0,4.943281,6,4,750,766,0.475078,0.263932,0.300275,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527865,0.47788,578,328,1,DoS,HTTP
811,1528088531,e,1,tcp,1,192.168.100.149,53062,192.168.100.3,80,10,1557,RST,1,1528088550,819,18.943914,1.647715,2.330221,4.943146,0,4.943146,6,4,791,766,0.475087,0.263937,0.300286,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527874,0.47788,578,328,1,DoS,HTTP
812,1528088531,e,1,tcp,1,192.168.100.149,53064,192.168.100.3,80,10,1509,RST,1,1528088550,820,18.94363,1.647703,2.330204,4.94311,0,4.94311,6,4,743,766,0.475094,0.263941,0.300294,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.527882,0.47788,578,328,1,DoS,HTTP
813,1528088531,e s,2,tcp,1,192.168.100.149,53066,192.168.100.3,80,11,2128,RST,1,1528088550,821,18.943174,1.647687,2.330182,4.943062,0,4.943062,7,4,1362,766,0.527895,0.316737,0.300308,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.580684,0.47788,578,328,1,DoS,HTTP
814,1528088531,e s,2,tcp,1,192.168.100.149,53068,192.168.100.3,80,11,2106,RST,1,1528088550,822,18.94286,1.647518,2.329943,4.942555,0,4.942555,7,4,1340,766,0.527903,0.316742,0.300319,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.580694,0.47788,578,328,1,DoS,HTTP
815,1528088531,e s,2,tcp,1,192.168.100.149,53070,192.168.100.3,80,11,1847,RST,1,1528088550,823,18.942287,1.647464,2.329865,4.942391,0,4.942391,7,4,1081,766,0.527919,0.316752,0.300336,60815,101336,328,578,1025,1025,0.595254,0.640513,55,30,0.580711,0.47788,578,328,1,DoS,HTTP
816,1528088532,e,1,tcp,1,192.168.100.148,52196,192.168.100.7,80,8,2006,RST,1,1528088552,824,20.478729,1.995718,1.995564,3.991437,0.000155,3.991282,5,3,676,1330,0.341818,0.195325,0.121304,61643,112173,232,447,1025,1025,0.41968,0.359762,45,27,0.390649,0.47788,447,232,1,DoS,HTTP
817,1528088532,e,1,tcp,1,192.168.100.148,52198,192.168.100.7,80,8,2120,RST,1,1528088552,825,20.478361,1.995566,1.995416,3.991132,0.00015,3.990982,5,3,790,1330,0.341824,0.195328,0.121305,61643,112173,232,447,1025,1025,0.41968,0.359762,45,27,0.390656,0.47788,447,232,1,DoS,HTTP
818,1528088532,e,1,tcp,1,192.168.100.148,52200,192.168.100.7,80,8,2087,RST,1,1528088552,826,20.478054,1.991076,1.990925,3.982152,0.000151,3.982001,5,3,757,1330,0.341829,0.195331,0.121241,61643,112173,232,447,1025,1025,0.41968,0.359762,45,27,0.390662,0.47788,447,232,1,DoS,HTTP
819,1528088532,e,1,tcp,1,192.168.100.148,52202,192.168.100.7,80,8,2227,RST,1,1528088552,827,20.477596,1.995374,1.995221,3.990747,0.000152,3.990595,5,3,897,1330,0.341837,0.195335,0.121308,61643,112173,232,447,1025,1025,0.41968,0.359762,45,27,0.390671,0.47788,447,232,1,DoS,HTTP
820,1528088532,e,1,tcp,1,192.168.100.148,52204,192.168.100.7,80,8,2278,RST,1,1528088552,828,20.477142,1.995529,1.995384,3.991058,0.000145,3.990913,5,3,948,1330,0.341845,0.19534,0.121313,61643,112173,232,447,1025,1025,0.41968,0.359762,45,27,0.39068,0.47788,447,232,1,DoS,HTTP
821,1528088532,e,1,tcp,1,192.168.100.148,52206,192.168.100.7,80,8,2082,RST,1,1528088552,829,20.476833,1.995463,1.995315,3.990926,0.000148,3.990778,5,3,752,1330,0.34185,0.195343,0.121315,61643,112173,232,447,1025,1025,0.41968,0.359762,45,27,0.390685,0.47788,447,232,1,DoS,HTTP
